Origin,"Date Created","Play Duration Milliseconds","Artist Name","Last Played","Play Count",Genres,Artists
QUERY_RADIO_STATION,20250302,2505000,N/A,1740956199194,12,"Dance, Electronic, House, Music, Trance","Alex M.O.R.P.H., Amy Wiles, AmyElle, Corren Cavini, Estiva, Greg Oakland, JS, Kudus, Lewyn, Luminn, Matt Fax, NAZ, Ruben de Ronde, Super8 & Tab, SØNIN, Tara Louise"
QUERY_RADIO_STATION,20250306,1199000,N/A,1741299708297,5,"Dance, Electronic, Music, Trance","Above & Beyond, Factor B, OceanLab, Robbie Rivera, The Palindromes, nilsix"
QUERY_RADIO_STATION,20250307,2075000,N/A,1741365419269,8,"Dance, Electronic, Music, Trance","Alex Sonata & TheRio, Andrew Rayel, Cari, Christina Novelli, Craig Connelly, DJ T.H., David Broaders, Driftmoon, Ronski Speed, Sarah Howells, Solarstone, Stine Grove, Sun Decade, Susie Ledge"
QUERY_RADIO_STATION,20250308,58000,N/A,1741448178988,1,"Dance, Music, Trance","Jon Mangan"
QUERY_RADIO_STATION,20250311,1552000,N/A,1741714264683,7,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Dance, Electronic, Music, New Wave, Pop, Pop/Rock, Rock, Teen Pop","Depeche Mode, Huey Lewis and the News, Kajagoogoo, Kim Wilde, Madness, The Jets, Tiffany"
QUERY_RADIO_STATION,20250316,439000,N/A,1742083802165,2,"Dance, Music, Trance","Diandra Faye, Ferry Corsten, Harry Diamond, K-MRK"
QUERY_RADIO_STATION,20250318,1567000,N/A,1742323295320,6,"Dance, Music, Pop, Trance","Aly & Fila, Asteroid, Chapter 47, Jesabel, Perasma, Richard Bedford, Simon Patterson, Talla 2XLC"
QUERY_RADIO_STATION,20250324,2323000,N/A,1742832005666,9,"Dance, Electronic, House, Music, Trance","Andrea Ribeca, Armin van Buuren, Crowd+Ctrl, Dan Zamani, Dennis Sheperd, Florida Forgotten, Markus Schulz, Paul Denton, Roger Shah, Super8 & Tab, Tim Taylor (Missile Records), Yantra, Yelow, atDusk"
QUERY_RADIO_STATION,20250325,2294000,N/A,1742936544415,12,"Dance, Electronic, House, Music, Trance","Above & Beyond, Ben Gold, Claus Backslash, Cosmic Baby, Dash Berlin, Daxson, EGGSTA, Evan Henzi, LEONARD A, Mark Sixma, Rigby, Rodrigo Deem, Solarstone, Triode, ZOYA, nilsix, Ørjan Nilsen"
QUERY_RADIO_STATION,20250326,3130000,N/A,1742996302487,14,"Dance, Electronic, House, Music, Trance","Alessandra Roncone, Chris Element, Craig Connelly, Damyara, Farius, HALIENE, Hal Stucker, Jason Ross, Lasada, Laura Van Dam, Matt Fax, Maxim Lany, NAZ, Paul van Dyk, Rafael Osmo, Renegade System, Siskin, Susie Ledge, Xijaro, atDusk"
QUERY_RADIO_STATION,20250327,191000,N/A,1743119928584,1,"Dance, Music, Trance",Driftmoon
QUERY_RADIO_STATION,20250328,7172000,N/A,1743206049374,29,"Dance, Electronic, House, Music, Techno, Trance","Alchimyst, Alessia Labate, Alex Sonata & TheRio, Aly & Fila, Amy Wiles, Andrew Rayel, Armin van Buuren, Audrey Gallagher, Bedrock, Billy Gillies, Bixx, Cari, Christina Novelli, Christopher Lawrence, Ciaran McAuley, Clara Yates, Cold Blue, Dennis Sheperd, Dustin Husain, Elevven, Fatum, Fisherman, Gareth Emery, Giuseppe Ottaviani, Jaytech, Kyau & Albert, Mark Sherry, Mark Sixma, Miss Rodriguez, MurZo, Natalie Gioia, Paul van Dyk, Peetu S, Roger Shah, Sarah de Warren, Solarstone, Trancesetters, XiJaro & Pitch, Yelow, nilsix, Ørjan Nilsen"
QUERY_RADIO_STATION,20250329,3429000,N/A,1743209477815,14,"Dance, Electronic, House, Music, Trance","AK, Alex Kunnari, Alex M.O.R.P.H., Dash Berlin, Daxson, Estiva, Evan Henzi, Gabriel & Dresden, Luke Bond, Luminn, Naama Hillman, Robbie Rivera, Roxanne Emery, Ruben de Ronde, Super8 & Tab, Talla 2XLC, Tiësto, atDusk, Ørjan Nilsen"
QUERY_RADIO_STATION,20250406,1113000,N/A,1743968211377,5,"Dance, Electronic, Music, Trance","DJ T.H., Driftmoon, Emma Hewitt, Factor B, Gareth Emery, Mikkas, Ronski Speed, Sarah Howells, Sun Decade"
QUERY_RADIO_STATION,20250407,5604000,N/A,1744069792897,26,"Dance, Electronic, Music, Trance","Adrian Boland, Alex Sonata & TheRio, Amos & Riot Night, Andrew Rayel, Asteroid, Ben Gold, Christina Novelli, Cosmic Gate, Cramp, DT8 Project, David Forbes, Deirdre McLaughlin, Eric Prydz, Ferry Corsten, Fisherman, Gid Sedgwick, Giuseppe Ottaviani, Harry Diamond, Inrayzex, John O'Callaghan, Jon Mangan, K-MRK, Kudus, Markus Schulz, Paul Denton, Paul van Dyk, Plumb, Sied van Riel, Simon Patterson, Solarstone, Susana, Susie Ledge, The Palindromes, Ummet Ozcan, William Schneider, nilsix"
QUERY_RADIO_STATION,20250416,142000,N/A,1744811382499,3,"Dance, House, Music, Trance","Andrew Bayer, Dan Zamani, Gabriel & Dresden, Tim Taylor (Missile Records), Yantra"
QUERY_RADIO_STATION,20250420,1270000,N/A,1745109421967,6,"Dance, Electronic, House, Music, Trance","Above & Beyond, Aly & Fila, Ciaran McAuley, Crowd+Ctrl, Linney, Morgin Madison, Super8 & Tab, Talla 2XLC"
QUERY_RADIO_STATION,20250423,2953000,N/A,1745440354967,14,"Dance, Electronic, House, Music, Trance","Adara, Cari, Chris Element, Craig Connelly, Daxson, Dennis Sheperd, Farius, Florida Forgotten, Ilan Bluestone, JS, John Grand, John O'Callaghan, LEONARD A, Lewyn, NAZ, Rodrigo Deem, Solarstone, SØNIN, XiJaro & Pitch, Xijaro, atDusk"
QUERY_RADIO_STATION,20250426,1879000,N/A,1745711641632,8,"Dance, House, Music, Trance","Alessandra Roncone, Diandra Faye, EGGSTA, Ferry Corsten, Jaytech, Mark Sixma, Markus Schulz, Matt Fax, Triode, nilsix, Ørjan Nilsen"
QUERY_RADIO_STATION,20250427,5438000,N/A,1745786634797,24,"Dance, Electronic, House, Music, Pop, Trance","Alex Sonata & TheRio, Alexander Popov, Aly & Fila, Amy Wiles, AmyElle, Andrea Ribeca, Axis, Chapter 47, Cosmic Baby, Craig Connelly, Damyara, Dash Berlin, Driftmoon, Elevven, Estiva, Farius, Kudus, Kyau & Albert, Lasada, Laura Van Dam, Miss Rodriguez, MurZo, Perasma, Renegade System, Richard Bedford, Roger Shah, SCHALA, SIR NOTCH, Solarstone, Stine Grove, The Blizzard, Yelow, ZOYA"
QUERY_RADIO_STATION,20250503,3493000,N/A,1746289606858,16,"Dance, Electronic, House, Music, Trance","Above & Beyond, Audrey Gallagher, Ben Gold, C-Systems, Cari, Christina Novelli, Cold Blue, Dennis Sheperd, Fatum, Greg Oakland, Hal Stucker, Jaytech, Mark Sherry, Mark Sixma, NAZ, Nino Lucarelli, Paul van Dyk, Peetu S, Robbie Rivera, Roger Shah, Sarah de Warren, Siskin, Susie Ledge, Tara Louise, XiJaro & Pitch, Yelow, nilsix, Ørjan Nilsen"
QUERY_RADIO_STATION,20250504,539000,N/A,1746318604519,3,"Dance, Music, Trance","Alex M.O.R.P.H., David Broaders, Farius, Luminn"
QUERY_RADIO_STATION,20250521,453000,N/A,1747833129286,3,"Adult Alternative, Adult Contemporary, Alternative, Electronic, Hard Rock, Heavy Metal, Industrial, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rock, Soul","Culture Club, Mr. Mister, Nine Inch Nails"
QUERY_RADIO_STATION,20250525,310000,N/A,1748133113551,2,"Contemporary R&B, Dance, Electronic, Music, R&B/Soul, Rock","Nu Shooz, The Time"
QUERY_RADIO_STATION,20250526,3749000,N/A,1748290881437,16,"Arena Rock, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, House, Music, Rock, Techno, Trance","ALPHA 9, Daxson, Estiva, Evan Henzi, Harry Diamond, John Grand, John O'Callaghan, Jon Mangan, K-MRK, Kudus, LEONARD A, Matt Fax, Maxim Lany, Rodrigo Deem, Scorpions, Scorz, Solarstone, Super8 & Tab, Talla 2XLC, Trancesetters, atDusk"
QUERY_RADIO_STATION,20250527,1043000,N/A,1748381053799,4,"Dance, Electronic, Music, Trance","Alex Sonata & TheRio, Dennis Sheperd, Florida Forgotten, Jesabel, Markus Schulz"
QUERY_RADIO_STATION,20250528,6886000,N/A,1748413512166,19,"Ambient, Downtempo, Electronic, Instrumental, Meditation, Music, New Age, Relaxation","ASTRON, Arbee, Bunraku, Celestial Whisperer, Chihei Hatakeyama, DCT, Dean Evenson, Deep Watch, Gallery Six, Jordan Christoff, Memory Bliss, Neural Oscillations, Paul Avgerinos, Reflecting Light, Serkan Sönmezocak, TRANQL, Tom Middleton, Warmth, xerLK"
QUERY_RADIO_STATION,20250531,1062000,N/A,1748710464380,4,"Contemporary R&B, Dance, Electronic, Hip Hop/Rap, Hip-Hop, House, Jazz, Music, Pop, R&B/Soul, Rap, Rock, Underground Rap","Black Box, C+C Music Factory, Kris Kross, Us3"
QUERY_RADIO_STATION,20250603,2264000,N/A,1748986303295,10,"Adult Contemporary, Alternative, Contemporary R&B, Dance, Funk, Hard Rock, Music, New Wave, Pop, Pop/Rock, Quiet Storm, R&B/Soul, Rock","Def Leppard, John Cougar, Kenny Loggins, Madonna, Prince, Prince & The Revolution, Rick James, Rick Springfield, The J. Geils Band, Wham!"
QUERY_RADIO_STATION,20250604,5278000,N/A,1749078290989,24,"Dance, Electronic, House, Music, Trance","Above & Beyond, Adara, Alex M.O.R.P.H., Amy Wiles, Andrew Rayel, Chris Element, Christina Novelli, Craig Connelly, Dash Berlin, David Broaders, Factor B, Farius, Giuseppe Ottaviani, HANA, JS, Jaytech, Kyau & Albert, Lasada, Luminn, Mark Sixma, Miss Rodriguez, Morgin Madison, MurZo, Robbie Rivera, Roger Shah, Roxanne Emery, Ruben de Ronde, Sarah de Warren, SØNIN, The Palindromes, XiJaro & Pitch, Yelow, nilsix, Ørjan Nilsen"
QUERY_RADIO_STATION,20250605,2126000,N/A,1749162388513,9,"Dance, Electronic, Music, Trance","Adrian Boland, Amos & Riot Night, Andrew Bayer, Cosmic Gate, Crowd+Ctrl, Diandra Faye, Driftmoon, Ferry Corsten, Fisherman, Gabriel & Dresden, Gid Sedgwick, Greg Oakland, Oliver Smith, Sarah Howells, Super8 & Tab, Tara Louise, Tom Bailey"
QUERY_RADIO_STATION,20250608,3491000,N/A,1749400938743,14,"Dance, Dirty South, Electronic, Hip Hop/Rap, Music, Pop, Rock, Trance","Audrey Gallagher, Bedrock, Cari, Cold Blue, Cosmic Baby, Craig Connelly, Crush, DT8 Project, Dennis Sheperd, Freak Nasty, Loleatta Holloway, Marky Mark and the Funky Bunch, Nino Lucarelli, Snap!, Solarstone, Stine Grove, Technotronic, Triode, Xijaro"
QUERY_RADIO_STATION,20250610,3633000,N/A,1749562928137,15,"Adult Alternative, Contemporary R&B, Dance, Dirty South, Electronic, Gangsta Rap, Hardcore Rap, Hip Hop/Rap, Hip-Hop, House, Music, Pop, R&B/Soul, Rap, Rock, West Coast Rap","95 South, Bingoboys, Captain Hollywood Project, Crystal Waters, En Vogue, House of Pain, La Bouche, MC Hammer, No Mercy, Planet Soul, Republica, Robin S., Roula, Sir Mix-A-Lot, Sunscreem"
QUERY_RADIO_STATION,20250611,2410000,N/A,1749649792077,10,"Contemporary R&B, Dance, Electronic, Hip Hop/Rap, House, Music, Pop, Pop/Rock, R&B/Soul, Rock, Techno","2 Unlimited, CeCe Peniston, Corona, Heavy D & The Boyz, Londonbeat, Madonna, Real McCoy, Salt-N-Pepa, Spice Girls, The Bucketheads"
QUERY_RADIO_STATION,20250612,9273000,N/A,1749753325876,38,"Adult Alternative, Adult Contemporary, Alternative, Bebop, Britpop, Contemporary R&B, Dance, Electronic, Electronica, Hip Hop/Rap, Hip-Hop, House, Indie Rock, Jazz, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soul, Techno","69 Boyz, 740 Boyz, Ace of Base, Alexia, Alice Deejay, Ann Lee, Aqua, C+C Music Factory, Chumbawamba, Corina, Crystal Waters, Culture Beat, DJ Company, Daft Punk, Duran Duran, EMF, Ice MC, Jennifer Lopez, Jocelyn Enriquez, La Bouche, Le Click, Livin' Joy, MC Hammer, Madonna, Naughty By Nature, Netzwerk, Pretty Poison, Right Said Fred, Robert Haynes, RuPaul, Snap!, Tag Team, Tara Kemp, Teena Marie, The Movement, The Outhere Brothers, The Shamen, The Tamperer, Wreckx-n-Effect"
QUERY_RADIO_STATION,20250613,1730000,N/A,1749833304267,7,"Britpop, Dance, Electronic, House, Music, Pop, Rock","Amber, Cynthia, Doop, Eiffel 65, Linear, Sonique, Whigfield"
QUERY_RADIO_STATION,20250614,813000,N/A,1749929476442,4,"Dance, Electronic, House, Music, Pop, Rock","Ace of Base, M People, MC Sar & The Real McCoy, The KLF"
QUERY_RADIO_STATION,20250616,651000,N/A,1750078759289,3,"Dance, Latin, Music, Pop, Salsa y Tropical","N-Trance, N/A, Snap!"
QUERY_RADIO_STATION,20250622,1936000,N/A,1750607242903,7,"Britpop, Dance, Electronic, Electronica, Hip Hop/Rap, House, Music, Pop, Pop/Rock, R&B/Soul, Rock, Techno","2 Unlimited, Black Box, Fun Factory, Livin' Joy, MC Hammer, Rednex, Saint Etienne"
QUERY_RADIO_STATION,20250625,486000,N/A,1750867038606,2,"Arena Rock, Bebop, Breakbeat, Contemporary R&B, Dance, Electronic, Electronica, House, Jazz, Music, Pop, Pop/Rock, R&B/Soul, Rock, Soft Rock, Southern Rock","Bell Biv DeVoe, The Chemical Brothers"
QUERY_RADIO_STATION,20250628,1649000,N/A,1751127399886,6,"Dance, Electronic, Music, Pop, Trance","Bonobo, Cramp, EGGSTA, Markus Schulz, Perasma, ZOYA"
QUERY_RADIO_STATION,20250707,5689000,N/A,1751856257550,16,"Ambient, Easy Listening, Electronic, Electronica, Instrumental, Meditation, Music, New Age, Relaxation","Aaron Martin, Alaskan Tapes, Arbee, Chris Hyson, Dean Evenson, Deepspace, Echo Grid, Emerald High, Gallery Six, Healing Meditation Zone, Jordan Christoff, Paul Avgerinos, Porya Hatami, Roberto Attanasio, Sleepy Night Music, The Future Sound of XYZ, Warmth, chillchild"
EDITORIAL_PLAYLIST,20240803,508970,N/A,1722719397859,3,"Music, Pop","Britney Spears, Elton John, Kim Petras, Sam Smith"
EDITORIAL_PLAYLIST,20240808,652445,N/A,1723137482223,2,"Dance, Music, Trance","Three Drives On a Vinyl"
EDITORIAL_PLAYLIST,20240813,871279,N/A,1723589683319,4,"Alternative, Music, Pop","David Guetta, Melanie Martinez, Tate McRae, Tyla, Zara Larsson"
EDITORIAL_PLAYLIST,20240814,360143,N/A,1723671842030,2,"Music, Pop, Singer/Songwriter","Ava Max, Stephen Sanchez"
EDITORIAL_PLAYLIST,20240817,346623,N/A,1723906920296,1,"Dance, Music, Trance","Three Drives On a Vinyl"
EDITORIAL_PLAYLIST,20240818,34383,N/A,1723998369956,1,"Music, Pop, Pop/Rock, R&B/Soul, Rock","Bruno Mars"
EDITORIAL_PLAYLIST,20240819,30052,N/A,1724111405732,1,"Contemporary R&B, Music, R&B/Soul, Rock",Akon
EDITORIAL_PLAYLIST,20240820,495763,N/A,1724198323818,3,"Dance, Electronic, Music, Pop, Trance","*NSYNC, Markus Schulz, Three Drives On a Vinyl"
EDITORIAL_PLAYLIST,20240821,1052389,N/A,1724261864859,4,"Dance, Electronic, Music, Trance","Alice Deejay, DJ Sammy, Markus Schulz, Three Drives On a Vinyl, Yanou"
EDITORIAL_PLAYLIST,20240823,110989,N/A,1724427388307,1,"Music, Pop","*NSYNC"
EDITORIAL_PLAYLIST,20240830,440487,N/A,1725022305456,2,"Alternative, Electronic, Music",CHVRCHES
EDITORIAL_PLAYLIST,20240831,1135807,N/A,1725147067771,5,"Alternative, Electronic, Music",CHVRCHES
EDITORIAL_PLAYLIST,20240905,54405,N/A,1725562414613,1,"Alternative, Music",CHVRCHES
EDITORIAL_PLAYLIST,20241003,472206,N/A,1727999870088,2,"Dance, Hip Hop/Rap, Music, Pop","Lady Gaga, OutKast"
EDITORIAL_PLAYLIST,20241004,464340,N/A,1728001802008,3,"Alternative, Dirty South, Hip Hop/Rap, Music, Pop","Flo Rida, Lorde"
EDITORIAL_PLAYLIST,20241031,758586,N/A,1730404209305,5,"Children's Music, Halloween, Holiday, Music, Pop, R&B/Soul","Andrew Gold, Michael Jackson, Rockwell"
EDITORIAL_PLAYLIST,20241230,2269726,N/A,1735575759415,11,"Alternative, Electronic, Music, New Wave, Rock",CHVRCHES
EDITORIAL_PLAYLIST,20250117,1379000,N/A,1737143012538,6,"Alternative & Rock in Spanish, Britpop, Latin, Music, Pop, Pop in Spanish, Rock","Alaska y Los Pegamoides, Joaquín Sabina, Mecano, Miguel Bosé, Radio Futura, Tino Casal"
EDITORIAL_PLAYLIST,20250118,196000,N/A,1737236792173,2,"Latin, Music, Pop","KAROL G, Tiago PZK"
EDITORIAL_PLAYLIST,20250205,1890000,N/A,1738762859103,8,"Adult Contemporary, Alternative, Arena Rock, Dance, Music, New Wave, Pop, Pop/Rock, Rock, Soft Rock","Bobby Brown, George Michael, Michael Jackson, Prince & The Revolution, Rick Astley, Tears for Fears, Toto, a-ha"
EDITORIAL_PLAYLIST,20250308,32019000,N/A,1741458479134,174,"Ambient, Classical, Classical Crossover, Classical Era, Downtempo, Electronic, Instrumental, Music, Nature, New Age, Orchestral, Pop, Relaxation, World","ALLUMARE, AQUINE, ARCO, Academy of St Martin in the Fields, Alba Joy, Aloen, Arcadian Drift, Astral Perfection, Aureolin Sky, Azaria Sky, Beddis Tides, Calla Koru, Calm Comfort, Calmwave, Canopi, Celedon, Clear Water, Cloud Canopy, Cora, Cosmic Acres, Cumulus Flow, Dennis Lloyd, Disal, Dream Diver, Dream Park, Dreamcloud Haze, Farelane, Field Journal, Forest Halo, Gentle Skies, Golden Slumber, Haelmoon, Holistic Transition, Juna, Kinoko, Kinsun, LAVVENDAH, Leilạni, Lianas, Lumin, Luminous Hymn, Lyra's Dream, Nature Tones, Nirvana Nada, Nordic Lights, OCEANO, Ojochal, Okami Sky, Orchid Swoon, Osa, Peaceful Path, Personal Effects, Plenitude, Quiet Climb, Raena, Rain4Rest, Riva G, SOVAS, SOVN, Scottish Chamber Orchestra, Silent Movement, Sir Charles Mackerras, Sir Neville Marriner, Sky Drift, Skye Valley, Sleep Music Stories, Sleep Symphony, Sleep Terrarium, Snoozy, Solace Moon, Soleane, Somnolent, Sound Bath, Spectrum Voyage, Spiritual Embrace, TRANQL, Tala Sky, The Deep Sleep Scientists, The Silent Ocean, The Sound of Quiet, Treehouse Studios, Tulving, United Nature, WAVELAB, Waves Eternal, dream reflections, kindred clouds, oh, the joy., soundscapes of peace, yoneiu"
EDITORIAL_PLAYLIST,20250309,4777000,N/A,1741561950626,16,"Classical, Classical Era, Music, Opera, Orchestral, Piano, Solo Instrumental","Academy of St Martin in the Fields, Arnold Schoenberg Choir, Bryn Terfel, Cecilia Bartoli, Concentus Musicus Wien, Erwin Ortner, François-Xavier Roth, Hilary Hahn, Insula Orchestra, John Constable, Lars Vogt, Laurence Equilbey, Lea Desandre, Leif Ove Andsnes, Les Siècles, London Philharmonic Orchestra, London Symphony Chorus, London Symphony Orchestra, Mahler Chamber Orchestra, Mitsuko Uchida, Myung-Whun Chung, Natalie Zhu, Nikolaus Harnoncourt, Noriko Ogawa, Nuccia Focile, Orchestra dell'Accademia Nazionale di Santa Cecilia, Orchestre de chambre de Paris, Pygmalion, Raphaël Pichon, Raphaël Sévère, Riccardo Muti, Sabine Devieilhe, Scottish Chamber Orchestra, Sir Charles Mackerras, Sir Colin Davis, Sir Georg Solti, Sir Neville Marriner, Vanessa Wagner, Wiener Philharmoniker"
EDITORIAL_PLAYLIST,20250320,4792000,N/A,1742508295755,15,"Classical, Classical Era, Music, Opera, Orchestral, Piano, Solo Instrumental","Academy of St Martin in the Fields, Arnold Schoenberg Choir, Bryn Terfel, Cecilia Bartoli, Concentus Musicus Wien, Erwin Ortner, François-Xavier Roth, Hilary Hahn, Insula Orchestra, John Constable, Lars Vogt, Laurence Equilbey, Lea Desandre, Leif Ove Andsnes, Les Siècles, London Philharmonic Orchestra, London Symphony Chorus, London Symphony Orchestra, Mahler Chamber Orchestra, Mitsuko Uchida, Myung-Whun Chung, Natalie Zhu, Nikolaus Harnoncourt, Noriko Ogawa, Nuccia Focile, Orchestra dell'Accademia Nazionale di Santa Cecilia, Orchestre de chambre de Paris, Raphaël Sévère, Riccardo Muti, Scottish Chamber Orchestra, Sir Charles Mackerras, Sir Colin Davis, Sir Georg Solti, Sir Neville Marriner, Vanessa Wagner, Wiener Philharmoniker"
EDITORIAL_PLAYLIST,20250401,2558000,N/A,1743538616319,11,"Adult Alternative, Alternative, Electronic, Indie Rock, Music, New Wave, Pop, Pop/Rock, Rock","Orchestral Manoeuvres In the Dark, The Afghan Whigs"
EDITORIAL_PLAYLIST,20250402,1331752,N/A,1743612177236,7,"Adult Alternative, Alternative, Grunge, Hard Rock, Indie Rock, Music, Pop, Rock","The Afghan Whigs"
EDITORIAL_PLAYLIST,20250403,2523536,N/A,1743698654072,11,"Adult Alternative, Alternative, Grunge, Hard Rock, Indie Rock, Music, Pop, Rock","The Afghan Whigs"
EDITORIAL_PLAYLIST,20250404,6035058,N/A,1743788535682,26,"Adult Alternative, Alternative, Grunge, Hard Rock, Indie Rock, Music, Pop, Rock","The Afghan Whigs"
EDITORIAL_PLAYLIST,20250405,3417336,N/A,1743871996340,15,"Adult Alternative, Alternative, Grunge, Hard Rock, Indie Rock, Music, Pop, Rock","The Afghan Whigs"
EDITORIAL_PLAYLIST,20250406,88443,N/A,1743901509587,1,"Alternative, Music, Rock","The Afghan Whigs"
EDITORIAL_PLAYLIST,20250410,1661000,N/A,1744318866710,5,"Classical, Classical Era, Music, Orchestral, Piano","Academy of St Martin in the Fields, François-Xavier Roth, Lars Vogt, Les Siècles, Mitsuko Uchida, Orchestre de chambre de Paris, Raphaël Sévère, Scottish Chamber Orchestra, Sir Charles Mackerras, Sir Neville Marriner, Vanessa Wagner"
EDITORIAL_PLAYLIST,20250413,584000,N/A,1744562366464,2,"Classical, Classical Era, Music, Orchestral","Academy of St Martin in the Fields, Scottish Chamber Orchestra, Sir Charles Mackerras, Sir Neville Marriner"
EDITORIAL_PLAYLIST,20250415,5670000,N/A,1744742311905,18,"Classical, Classical Era, Music, Opera, Orchestral, Piano, Solo Instrumental","Academy of St Martin in the Fields, Arnold Schoenberg Choir, Bryn Terfel, Cecilia Bartoli, Claudio Abbado, Concentus Musicus Wien, Coro Dell'Accademia Nazionale Di Santa Cecilia, Erwin Ortner, François-Xavier Roth, Friedrich Gulda, Hilary Hahn, Insula Orchestra, John Constable, Lars Vogt, Laurence Equilbey, Lea Desandre, Leif Ove Andsnes, Les Siècles, London Philharmonic Orchestra, London Symphony Chorus, London Symphony Orchestra, Mahler Chamber Orchestra, Mitsuko Uchida, Myung-Whun Chung, Natalie Zhu, Nikolaus Harnoncourt, Noriko Ogawa, Nuccia Focile, Orchestra dell'Accademia Nazionale di Santa Cecilia, Orchestre de chambre de Paris, Pygmalion, Raphaël Pichon, Raphaël Sévère, Riccardo Muti, Roberto Gabbiani, Sabine Devieilhe, Scottish Chamber Orchestra, Sir Charles Mackerras, Sir Colin Davis, Sir Georg Solti, Sir Neville Marriner, Vanessa Wagner, Wiener Philharmoniker"
EDITORIAL_PLAYLIST,20250416,483000,N/A,1744811229274,2,"Adult Alternative, Alternative, Electronic, Music, New Wave, Pop, Pop/Rock, Rock","Orchestral Manoeuvres In the Dark"
EDITORIAL_PLAYLIST,20250422,153000,N/A,1745328494242,1,"Heavy Metal, Music, Rock","Bad Omens"
EDITORIAL_PLAYLIST,20250515,3083405,N/A,1747317951253,13,"Classical, Classical Crossover, Jazz, Music","Chad Lawson, Dustin O'Halloran, Hania Rani, James Southall, Lambert, N/A, Royal Philharmonic Orchestra, SOHN, Sophie Hutchings, Ólafur Arnalds"
EDITORIAL_PLAYLIST,20250516,1818545,N/A,1747414453030,9,"Classical, Classical Crossover, Music","Chad Lawson, James Southall, Royal Philharmonic Orchestra, Ólafur Arnalds"
EDITORIAL_PLAYLIST,20250517,4691567,N/A,1747499945764,31,"Alternative, Ambient, Classical, Classical Crossover, Dance, Electronic, Electronica, Hip Hop/Rap, Hip-Hop, House, Indie Rock, Instrumental, Music, Pop, Rock","Adele Roberts, Bob Bradley, David John Walker, David Stephen Westlake, Driftwood, Even Sarucco, Finlay Woolfson, Gabriel May, Harry T Croxford, Iain Prasad Mahanty, Ian Van Dahl, Katherine F Martin, La Bouche, Marc Williams, Matthew Sanchez, Nicholas Sillitoe, Nicolas Phillimore Dagnall, Rainman, Rhiannon Mair Gray, Rohan Jones, Sam Dodson, Sebastian David Vyvyan Vivian, Steve Fawcett, Theo Golding, Ólafur Arnalds"
EDITORIAL_PLAYLIST,20250518,2720577,N/A,1747576626885,14,"Alternative, Ambient, Classical, Classical Crossover, Electronic, Indie Rock, Instrumental, Music","Chad Lawson, Driftwood, Hania Rani, James Southall, Mamoosh, Mark Timothy Hawkins, N/A, Nicolas Phillimore Dagnall, Royal Philharmonic Orchestra, SOHN, Sophie Hutchings, Ólafur Arnalds"
EDITORIAL_PLAYLIST,20250519,2127132,N/A,1747679296899,13,"Classical, Classical Crossover, Jazz, Music","Chad Lawson, Dustin O'Halloran, James Southall, Lambert, N/A, Royal Philharmonic Orchestra, Ólafur Arnalds"
EDITORIAL_PLAYLIST,20250520,898348,N/A,1747745712925,4,"Classical, Classical Crossover, Music","Chad Lawson, James Southall, Royal Philharmonic Orchestra, Ólafur Arnalds"
EDITORIAL_PLAYLIST,20250607,64347,N/A,1749336156012,1,"Music, Pop",Kesha
EDITORIAL_PLAYLIST,20250608,2986050,N/A,1749406747150,16,"Adult Alternative, Adult Contemporary, Alternative, British Invasion, Britpop, Contemporary R&B, Dance, Electronic, Electronica, Hard Rock, Hip Hop/Rap, House, Indie Rock, Music, Neo-Soul, Pop, Pop/Rock, R&B/Soul, Rock, Rock & Roll, Soft Rock, Soul, Techno, Teen Pop, Vocal","2 Unlimited, Amber, Aqua, Billie Eilish, Britney Spears, Cher, Crystal Waters, Deee-Lite, Eric Prydz, George Michael, Jennifer Lopez, Madonna, Mariah Carey, Oasis, Vengaboys"
EDITORIAL_PLAYLIST,20250612,437000,N/A,1749752739670,2,"Adult Alternative, Alternative, British Invasion, Britpop, Hard Rock, Indie Rock, Music, Pop, Pop/Rock, Rock, Rock & Roll","No Doubt, Oasis"
EDITORIAL_PLAYLIST,20250712,424273,N/A,1752340516940,3,"K-Pop, Music, Pop","Miley Cyrus, NewJeans"
STREAM_RADIO_STATION,20240818,6865594,N/A,1724025395377,1,N/A,N/A
STREAM_RADIO_STATION,20240819,20083075,N/A,1724111252669,4,N/A,N/A
STREAM_RADIO_STATION,20240820,15531954,N/A,1724198157636,5,N/A,N/A
STREAM_RADIO_STATION,20240821,2495075,N/A,1724281155824,2,N/A,N/A
STREAM_RADIO_STATION,20240822,7826476,N/A,1724370727151,2,N/A,N/A
STREAM_RADIO_STATION,20240823,6628475,N/A,1724454409543,2,N/A,N/A
PERSONAL_RADIO_STATION,20240806,1732000,N/A,1722964742553,9,"Adult Alternative, Alternative, Arena Rock, Australia, Contemporary Celtic, Dance, Disco, Electronic, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, R&B/Soul, Rock, Trance, World","AC/DC, Artemas, Billie Eilish, Blondie, Ferry Corsten, Sam Smith, The Cranberries, Tones And I, USHER"
